,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought,Energy Sold
55,0.0,0.885139409871045,0.885139409871045,-0.9462882345429107,0.0,0.0,0.47314411727145533,0
56,0.0,1.2922291396681764,1.2922291396681764,-1.77027881974209,0.0,0.0,0.885139409871045,0
57,0.003945699600765074,1.4781586736340078,1.4742129740332426,-2.584458279336353,0.0,0.0,1.2922291396681764,0
58,0.1538822867972577,1.3431501157610575,1.1892678289637997,-2.948425948066485,0.0,0.0,1.4742129740332426,0
59,0.5952369699802458,1.0181643043216957,0.4229273343414499,-2.3785356579275994,0.0,0.0,1.1892678289637997,0
60,0.8252149107585189,0.7514614999242403,-0.07375341083427867,-0.8458546686828998,0.0,0.0,0.4229273343414499,0
61,5.137300891210266,0.7110152635624882,-4.426285627647778,0.0,0.0,0.0,0.0,0
62,6.840715916636933,0.9114939309583763,-5.929221985678557,0.0,0.0,0.0,0.0,0
63,2.0247075626054376,1.266597918011299,-0.7581096445941387,0.0,0.0,0.7150000000000001,0.0,0
64,0.038329652850679165,1.6539939846017055,1.6156643317510264,0.0,0.0,1.4300000000000002,0.0,0
65,0.0,1.9506905050473662,1.9506905050473662,0.0,0.0,0.33000000000000007,0.0,0
66,0.0,2.0616712866673734,2.0616712866673734,0.0,0.0,0.0,0.0,0
67,0.0,1.9502077442060253,1.9502077442060253,0.0,0.0,0.0,0.0,0
68,0.0,1.6508110173988908,1.6508110173988908,0.0,0.0,0.0,0.0,0
69,0.0,1.2504315038405849,1.2504315038405849,-2.5203393537034593,0.0,0.0,1.2601696768517296,0
70,0.0,0.8475544358940568,0.8475544358940568,-2.5008630076811698,0.0,0.0,1.2504315038405849,0
71,0.0,0.5140677505878747,0.5140677505878747,-1.6951088717881135,0.0,0.0,0.8475544358940568,0
72,0.0,3.6197868666162296e-05,3.6197868666162296e-05,-1.0281355011757494,0.0,0.0,0.5140677505878747,0
73,0.0,0.00030305409621799617,0.00030305409621799617,-7.239573733232459e-05,0.0,0.0,3.6197868666162296e-05,0
74,0.0,0.001976124705475825,0.001976124705475825,-0.0006061081924359923,0.0,0.0,0.00030305409621799617,0
75,0.0,0.010036030988642012,0.010036030988642012,-0.00395224941095165,0.0,0.0,0.001976124705475825,0
76,0.0,0.03969829387504892,0.03969829387504892,-0.020072061977284023,0.0,0.0,0.010036030988642012,0
77,0.0,0.1223128154155571,0.1223128154155571,-0.07939658775009784,0.0,0.0,0.03969829387504892,0
78,0.0,0.2935856320459045,0.2935856320459045,-0.2446256308311142,0.0,0.0,0.1223128154155571,0
79,0.0,0.5492284562139842,0.5492284562139842,-0.587171264091809,0.0,0.0,0.2935856320459045,0
80,0.09582413279746686,0.8018273816980729,0.7060032489006061,-1.0984569124279684,0.0,0.0,0.5492284562139842,0
81,1.6538118412928047,0.9171965424944682,-0.7366152987983364,-1.4120064978012121,0.0,0.0,0.7060032489006061,0
82,3.1779792212812596,0.8334238158603217,-2.344555405420938,0.0,0.0,0.0,0.0,0
83,1.6904504808453884,0.6317703209218308,-1.0586801599235576,0.0,0.0,0.0,0.0,0
84,4.291230156482927,0.4662813957947763,-3.8249487606881503,0.0,0.0,0.0,0.0,0
85,3.4941988576798413,0.44118453115526446,-3.053014326524577,0.0,0.0,0.0,0.0,0
86,0.5715627676295425,0.565581420243868,-0.0059813473856744626,0.0,0.0,0.7150000000000001,0.0,0
87,0.2801446807407029,0.7859232245173003,0.5057785437765974,0.0,0.0,1.4300000000000002,0.0,0
88,0.02536521249223909,1.0263022441655354,1.0009370316732964,0.0,0.0,2.1450000000000005,0.0,0
89,0.0,1.2104022515442279,1.2104022515442279,0.0,0.0,1.0450000000000004,0.0,0
90,0.0,1.2792657578787365,1.2792657578787365,0.0,0.0,0.0,0.0,0
91,0.0,1.2101026987408463,1.2101026987408463,0.0,0.0,0.0,0.0,0
92,0.0,1.0243272149854015,1.0243272149854015,0.0,0.0,0.7150000000000001,0.0,0
93,0.0,0.7758919745260807,0.7758919745260807,-0.7032669535930829,0.0,0.7150000000000001,0.35163347679654144,0
94,0.0,0.5259070031140353,0.5259070031140353,-1.5517839490521614,0.0,0.7150000000000001,0.7758919745260807,0
95,0.0,0.31897872120043524,0.31897872120043524,-0.33681400622807045,0.0,0.0,0.16840700311403523,0
96,0.0,5.809348149596465e-05,5.809348149596465e-05,-0.6379574424008705,0.0,0.0,0.31897872120043524,0
97,0.0,0.00048636751774764047,0.00048636751774764047,-0.0001161869629919293,0.0,0.0,5.809348149596465e-05,0
98,0.0,0.003171456448721613,0.003171456448721613,-0.0009727350354952809,0.0,0.0,0.00048636751774764047,0
99,0.0,0.016106693626318835,0.016106693626318835,-0.006342912897443226,0.0,0.0,0.003171456448721613,0
100,0.0,0.06371126769702229,0.06371126769702229,-0.03221338725263767,0.0,0.0,0.016106693626318835,0
101,0.0,0.19629822254439216,0.19629822254439216,-0.12742253539404458,0.0,0.0,0.06371126769702229,0
102,0.0,0.4711717046115262,0.4711717046115262,-0.39259644508878433,0.0,0.0,0.19629822254439216,0
103,0.0,0.881449497825007,0.881449497825007,-0.9423434092230524,0.0,0.0,0.4711717046115262,0
104,0.0952604612809849,1.2868421782296413,1.1915817169486564,-1.762898995650014,0.0,0.0,0.881449497825007,0
105,2.313307400362241,1.4719966211539444,-0.8413107792082968,-2.383163433897313,0.0,0.0,1.1915817169486564,0
106,4.185823711181138,1.337550878243765,-2.848272832937373,-0.5173784415834066,0.0,0.7150000000000001,0.2586892207917033,0
107,7.016581284419723,1.0139198466809385,-6.002661437738785,0.0,0.0,1.4300000000000002,0.0,0
108,7.936493219227116,0.7483288557217771,-7.188164363505339,0.0,0.0,0.33000000000000007,0.0,0
109,7.869416015408632,0.7080512290198187,-7.1613647863888135,0.0,0.0,0.0,0.0,0
110,4.332941889816781,0.9076941538857185,-3.4252477359310625,0.0,20.823538533417583,0.7150000000000001,0.0,0
111,2.316125713921916,1.261317806355399,-1.0548079075665169,0.0,19.203053039923404,0.0,0.0,0
112,0.1995396726991366,1.6470989212254799,1.4475592485263433,0.0,16.172008786185017,0.0,0.0,0
113,0.0,1.9425585923651427,1.9425585923651427,0.0,0.0,0.0,0.0,0
114,0.0,2.0530767244652988,2.0530767244652988,0.0,0.0,0.0,0.0,0
115,0.0,1.9420778440260404,1.9420778440260404,0.0,0.0,0.0,0.0,0
116,0.0,1.643929222970915,1.643929222970915,0.0,0.0,0.0,0.0,0
117,0.0,1.245218785688719,1.245218785688719,0.0,0.0,0.0,0.0,0
118,0.0,0.8440212056618451,0.8440212056618451,0.0,0.0,0.0,0.0,0
119,0.0,0.511924738126538,0.511924738126538,0.0,0.0,0.0,0.0,0
120,0.0,5.80270880707749e-05,5.80270880707749e-05,0.0,0.0,0.7150000000000001,0.0,0
121,0.0,0.00048581166183105985,0.00048581166183105985,0.0,0.0,0.0,0.0,0
122,0.0,0.003167831879302661,0.003167831879302661,0.0,0.0,0.0,0.0,0
123,0.0,0.016088285733887608,0.016088285733887608,0.0,0.0,0.0,0.0,0
124,0.0,0.06363845386013975,0.06363845386013975,0.0,0.0,0.0,0.0,0
125,0.0,0.19607387876230561,0.19607387876230561,0.0,0.0,0.0,0.0,0
126,0.0,0.470633215567384,0.470633215567384,0.0,0.0,0.0,0.0,0
127,0.0,0.8804421136954048,0.8804421136954048,0.0,0.0,0.0,0.0,0
128,0.0,1.2853714820742177,1.2853714820742177,-1.0740527634730967,0.0,0.0,0.5370263817365484,0
129,0.1251350509161181,1.4703143171324007,1.3451792662162827,-2.5707429641484354,0.0,0.0,1.2853714820742177,0
130,0.5163229766121331,1.336022228524634,0.8196992519125008,-2.6903585324325654,0.0,0.0,1.3451792662162827,0
131,1.0861947559142222,1.0127610658718786,-0.07343369004234357,-1.6393985038250016,0.0,0.0,0.8196992519125008,0
132,3.703884637133588,0.7474736114737087,-2.9564110256598792,0.0,0.0,0.0,0.0,0
133,2.968293570795524,0.7072420169517193,-2.2610515538438047,0.0,0.0,0.7150000000000001,0.0,0
134,0.4667198939334828,0.9066567754682214,0.43993688153473864,0.0,0.0,0.0,0.0,0
135,0.25139743816314736,1.2598762812950948,1.0084788431319474,0.0,0.0,0.7150000000000001,0.0,0
136,0.029310911422235218,1.6452164976524652,1.61590558623023,0.0,0.0,1.4300000000000002,0.0,0
137,0.0,1.9403384961468115,1.9403384961468115,-3.1522883865369136,0.0,1.4300000000000002,1.5761441932684568,0
138,0.0,2.050730320145839,2.050730320145839,-6.080676992293624,0.0,2.1450000000000005,3.040338496146812,0
139,0.0,1.9398582972416227,1.9398582972416227,-3.0014606402916777,0.0,1.0450000000000004,1.5007303201458388,0
140,0.0,1.6420504219579282,1.6420504219579282,-2.834716594483245,0.0,0.0,1.4173582972416225,0
141,0.0,1.2437956597516335,1.2437956597516335,-3.2841008439158563,0.0,0.0,1.6420504219579282,0
142,0.0,0.8430565972869699,0.8430565972869699,-4.687591319503268,0.0,0.7150000000000001,2.343795659751634,0
143,0.0,0.511339673573195,0.511339673573195,-1.6861131945739398,0.0,0.7150000000000001,0.8430565972869699,0
144,0.0,5.215241237185189e-05,5.215241237185189e-05,-0.3076793471463899,0.0,0.0,0.15383967357319495,0
145,0.0,0.00043662797781556407,0.00043662797781556407,-0.00010430482474370377,0.0,0.0,5.215241237185189e-05,0
146,0.0,0.002847119853620541,0.002847119853620541,-0.0008732559556311281,0.0,0.0,0.00043662797781556407,0
147,0.0,0.01445950399796933,0.01445950399796933,-0.005694239707241082,0.0,0.0,0.002847119853620541,0
148,0.0,0.05719568220230281,0.05719568220230281,-0.02891900799593866,0.0,0.0,0.01445950399796933,0
149,0.0,0.17622331432671692,0.17622331432671692,-0.11439136440460562,0.0,0.0,0.05719568220230281,0
150,0.0,0.4229862009312627,0.4229862009312627,-0.35244662865343385,0.0,0.0,0.17622331432671692,0
151,0.0,0.7913059522646224,0.7913059522646224,-0.8459724018625254,0.0,0.0,0.4229862009312627,0
152,0.0,1.1552401785592101,1.1552401785592101,-1.5826119045292448,0.0,0.0,0.7913059522646224,0
153,0.25252478252637567,1.3214593585981877,1.068934576071812,-2.3104803571184203,0.0,0.0,1.1552401785592101,0
154,1.4452533869585447,1.2007630318273659,-0.24449035513117878,-2.137869152143624,0.0,0.0,1.068934576071812,0
155,5.160975114980482,0.9102289033887947,-4.250746211591687,0.0,0.0,0.0,0.0,0
156,8.332754131443375,0.6717992116907148,-7.66095491975266,0.0,0.0,0.0,0.0,0
157,8.002442495755977,0.6356406730211746,-7.366801822734803,0.0,0.0,0.7150000000000001,0.0,0
158,6.558316605949425,0.8148666356698807,-5.743449970279545,0.0,18.53312991864442,0.0,0.0,0
159,3.3324251884671865,1.1323261177517088,-2.2000990707154777,0.0,20.159388855866162,0.7150000000000001,0.0,0
160,0.3066372292312871,1.4786544022662937,1.1720171730350066,0.0,17.444554523017196,0.7150000000000001,0.0,0
161,0.0,1.7438981819767212,1.7438981819767212,0.0,0.0,0.0,0.0,0
162,0.0,1.843113912406899,1.843113912406899,0.0,0.0,0.0,0.0,0
163,0.0,1.743466598518779,1.743466598518779,0.0,0.0,0.0,0.0,0
164,0.0,1.4758088608008906,1.4758088608008906,0.0,0.0,0.0,0.0,0
165,0.0,1.11787350201977,1.11787350201977,0.0,0.0,0.0,0.0,0
166,0.0,0.7577053541079607,0.7577053541079607,0.0,0.0,0.0,0.0,0
167,0.0,0.45957152779666044,0.45957152779666044,0.0,0.0,0.0,0.0,0
168,0.0,4.2327198908983105e-05,4.2327198908983105e-05,0.0,0.0,0.0,0.0,0
169,0.0,0.0003543697870474979,0.0003543697870474979,0.0,0.0,0.0,0.0,0
170,0.0,0.0023107389070070026,0.0023107389070070026,0.0,0.0,0.0,0.0,0
171,0.0,0.011735416906191173,0.011735416906191173,0.0,0.0,0.0,0.0,0
172,0.0,0.04642034581354286,0.04642034581354286,0.0,0.0,0.0,0.0,0
173,0.0,0.14302385908294155,0.14302385908294155,0.0,0.0,0.0,0.0,0
174,0.0,0.34329804218674737,0.34329804218674737,0.0,0.0,0.0,0.0,0
175,0.0,0.64222847834062,0.64222847834062,0.0,0.0,0.0,0.0,0
176,0.0,0.9375995970594164,0.9375995970594164,0.0,0.0,0.0,0.0,0
177,0.03663863977805237,1.0725040430097477,1.0358654032316954,0.0,0.0,0.0,0.0,0
178,0.6003100316886143,0.9745462075334824,0.3742361758448681,0.0,0.0,0.0,0.0,0
179,0.514068293229281,0.7387470319059952,0.22467873867671417,-2.1014361054159734,0.0,0.7150000000000001,1.0507180527079867,0
180,0.5833998795428339,0.5452361178881593,-0.03816376165467461,0.0,0.0,0.0,0.0,0
181,0.18713889479897938,0.515889639193919,0.32875074439493956,0.0,0.0,0.0,0.0,0
182,0.29536380696778575,0.6613504649865185,0.36598665801873276,-0.3497284474295503,0.0,0.0,0.17486422371477514,0
183,0.19897599595178428,0.9190024130462159,0.7200264170944316,-0.7319733160374655,0.0,0.0,0.36598665801873276,0
184,0.0005636713868375196,1.2000844477934267,1.1995207764065892,-1.4400528341888632,0.0,0.0,0.7200264170944316,0
185,0.0,1.4153578304151921,1.4153578304151921,-2.3990415528131783,0.0,0.0,1.1995207764065892,0
186,0.0,1.495881889913632,1.495881889913632,-2.8307156608303843,0.0,0.0,1.4153578304151921,0
187,0.0,1.4150075547895908,1.4150075547895908,-2.991763779827264,0.0,0.0,1.495881889913632,0
188,0.0,1.197774989915407,1.197774989915407,-2.8300151095791817,0.0,0.0,1.4150075547895908,0
189,0.0,0.9072725866964949,0.9072725866964949,-2.395549979830814,0.0,0.0,1.197774989915407,0
190,0.0,0.6149580389312738,0.6149580389312738,-1.8145451733929898,0.0,0.0,0.9072725866964949,0
191,0.0,0.372990904644202,0.372990904644202,-1.2299160778625475,0.0,0.0,0.6149580389312738,0
192,0.0,4.2127407089720276e-05,4.2127407089720276e-05,-0.745981809288404,0.0,0.0,0.372990904644202,0
193,0.0,0.00035269709936036213,0.00035269709936036213,-8.425481417944055e-05,0.0,0.0,4.2127407089720276e-05,0
194,0.0,0.0022998318131767434,0.0022998318131767434,-0.0007053941987207243,0.0,0.0,0.00035269709936036213,0
195,0.0,0.011680023675504272,0.011680023675504272,-0.004599663626353487,0.0,0.0,0.0022998318131767434,0
196,0.0,0.04620123362138386,0.04620123362138386,-0.023360047351008544,0.0,0.0,0.011680023675504272,0
197,0.0,0.1423487613268718,0.1423487613268718,-0.09240246724276772,0.0,0.0,0.04620123362138386,0
198,0.0,0.3416776150815816,0.3416776150815816,-0.2846975226537436,0.0,0.0,0.1423487613268718,0
199,0.0,0.6391970470298456,0.6391970470298456,-0.6833552301631632,0.0,0.0,0.3416776150815816,0
200,0.0,0.9331739621469951,0.9331739621469951,-1.2783940940596912,0.0,0.0,0.6391970470298456,0
201,0.13077176203941368,1.0674416353984995,0.9366698733590858,-1.8663479242939902,0.0,0.0,0.9331739621469951,0
202,0.44530039114863657,0.9699461781250286,0.5246457869763921,-1.8733397467181716,0.0,0.0,0.9366698733590858,0
203,0.5540889634364896,0.7352600160560475,0.1811710526195579,-1.0492915739527842,0.0,0.0,0.5246457869763921,0
204,0.384423886262852,0.5426625075683524,0.15823862130550043,-0.3623421052391158,0.0,0.0,0.1811710526195579,0
205,0.17868382944711886,0.5134545494121682,0.3347707199650493,-0.31647724261100085,0.0,0.0,0.15823862130550043,0
206,0.06651322204600059,0.6582287745374507,0.59171555249145,-0.6695414399300986,0.0,0.0,0.3347707199650493,0
207,0.006200385198845577,0.9146645601114104,0.9084641749125648,-1.1834311049829,0.0,0.0,0.59171555249145,0
208,0.0,1.1944198382451017,1.1944198382451017,-1.8169283498251296,0.0,0.0,0.9084641749125648,0
209,0.0,1.4086770926594383,1.4086770926594383,-2.3888396764902033,0.0,0.0,1.1944198382451017,0
210,0.0,1.488821064442265,1.488821064442265,-2.8173541853188766,0.0,0.0,1.4086770926594383,0
211,0.0,1.4083284703963626,1.4083284703963626,-2.97764212888453,0.0,0.0,1.488821064442265,0
212,0.0,1.1921212814142308,1.1921212814142308,-2.816656940792725,0.0,0.0,1.4083284703963626,0
213,0.0,0.902990100603967,0.902990100603967,-2.3842425628284616,0.0,0.0,1.1921212814142308,0
214,0.0,0.6120553288881977,0.6120553288881977,-1.805980201207934,0.0,0.0,0.902990100603967,0
215,0.0,0.37123032200872935,0.37123032200872935,-1.2241106577763954,0.0,0.0,0.6120553288881977,0
216,0.0,4.817469430327494e-05,4.817469430327494e-05,-0.7424606440174587,0.0,0.0,0.37123032200872935,0
217,0.0,0.0004033259133929302,0.0004033259133929302,-9.634938860654987e-05,0.0,0.0,4.817469430327494e-05,0
218,0.0,0.0026299670974948624,0.0026299670974948624,-0.0008066518267858604,0.0,0.0,0.0004033259133929302,0
219,0.0,0.013356662773573239,0.013356662773573239,-0.005259934194989725,0.0,0.0,0.0026299670974948624,0
220,0.0,0.05283330876272866,0.05283330876272866,-0.026713325547146477,0.0,0.0,0.013356662773573239,0
221,0.0,0.16278258110609553,0.16278258110609553,-0.10566661752545732,0.0,0.0,0.05283330876272866,0
222,0.0,0.3907246088460018,0.3907246088460018,-0.32556516221219106,0.0,0.0,0.16278258110609553,0
223,0.0,0.7309522343646175,0.7309522343646175,-0.7814492176920036,0.0,0.0,0.3907246088460018,0
224,0.0,1.067128823344486,1.067128823344486,-1.461904468729235,0.0,0.0,0.7309522343646175,0
225,0.0,1.2206702957623694,1.2206702957623694,-2.134257646688972,0.0,0.0,1.067128823344486,0
226,0.09413312227263472,1.1091796018275515,1.0150464795549168,-2.441340591524739,0.0,0.0,1.2206702957623694,0
227,0.42782657083458225,0.8408048098351715,0.4129782390005892,-2.0300929591098336,0.0,0.0,1.0150464795549168,0
228,0.6831697183556463,0.6205603956653954,-0.06260932269025088,-0.8259564780011784,0.0,0.0,0.4129782390005892,0
229,0.7299544494211667,0.5871597058864043,-0.1427947435347624,0.0,0.0,0.0,0.0,0
230,0.677533004487271,0.7527159202423042,0.07518291575503311,0.0,0.0,0.0,0.0,0
231,0.26830758227097384,1.04596244149474,0.7776548592237661,-1.9806385123050423,0.0,0.7150000000000001,0.9903192561525211,0
232,0.003945699600765074,1.365875911961021,1.361930212360256,-0.8403097184475321,0.0,0.0,0.42015485922376605,0
233,0.0,1.6108892761039175,1.6108892761039175,-2.723860424720512,0.0,0.0,1.361930212360256,0
234,0.0,1.7025377208483388,1.7025377208483388,-3.221778552207835,0.0,0.0,1.6108892761039175,0
235,0.0,1.6104906099596847,1.6104906099596847,-3.4050754416966775,0.0,0.0,1.7025377208483388,0
236,0.0,1.3632474028664527,1.3632474028664527,-3.2209812199193695,0.0,0.0,1.6104906099596847,0
237,0.0,1.0326121416120708,1.0326121416120708,-2.7264948057329055,0.0,0.0,1.3632474028664527,0
238,0.0,0.699914388347776,0.699914388347776,-2.0652242832241416,0.0,0.0,1.0326121416120708,0
239,0.0,0.4245195352467064,0.4245195352467064,-1.399828776695552,0.0,0.0,0.699914388347776,0
240,0.0,4.393287774803187e-05,4.393287774803187e-05,-0.8490390704934128,0.0,0.0,0.4245195352467064,0
241,0.0,0.0003678127760221268,0.0003678127760221268,-8.786575549606374e-05,0.0,0.0,4.393287774803187e-05,0
242,0.0,0.0023983965990155417,0.0023983965990155417,-0.0007356255520442536,0.0,0.0,0.0003678127760221268,0
243,0.0,0.012180598989565162,0.012180598989565162,-0.0047967931980310834,0.0,0.0,0.0023983965990155417,0
244,0.0,0.04818129784664121,0.04818129784664121,-0.024361197979130323,0.0,0.0,0.012180598989565162,0
245,0.0,0.14844945751439909,0.14844945751439909,-0.09636259569328243,0.0,0.0,0.04818129784664121,0
246,0.0,0.3563210254229271,0.3563210254229271,-0.29689891502879817,0.0,0.0,0.14844945751439909,0
247,0.0,0.6665913632960705,0.6665913632960705,-0.7126420508458542,0.0,0.0,0.3563210254229271,0
248,0.0,0.9731673613174818,0.9731673613174818,-1.333182726592141,0.0,0.0,0.6665913632960705,0
249,0.2001033389903849,1.1131893964241812,0.9130860574337963,-1.9463347226349637,0.0,0.0,0.9731673613174818,0
250,0.5174503343681934,1.011515538447077,0.49406520407888366,-1.8261721148675927,0.0,0.0,0.9130860574337963,0
251,0.7350274897100229,0.7667713403203609,0.03174385061033802,-0.9881304081577673,0.0,0.0,0.49406520407888366,0
252,0.7316454484583762,0.5659196055590694,-0.1657258428993068,-0.06348770122067604,0.0,0.0,0.03174385061033802,0
253,0.313401290095236,0.5354598705886163,0.22205858049338034,0.0,0.0,0.0,0.0,0
254,0.2012306873838636,0.6864387409460824,0.48520805356221874,-0.1458106437680084,0.0,0.0,0.0729053218840042,0
255,0.10653389279433359,0.9538646946452444,0.8473308018509108,-0.9704161071244375,0.0,0.0,0.48520805356221874,0
256,0.0005636713868375196,1.2456095534598086,1.245045882072971,-1.6946616037018216,0.0,0.0,0.8473308018509108,0
257,0.0,1.4690493142969032,1.4690493142969032,-2.490091764145942,0.0,0.0,1.245045882072971,0
258,0.0,1.5526280474260972,1.5526280474260972,-2.9380986285938064,0.0,0.0,1.4690493142969032,0
259,0.0,1.4686857509940079,1.4686857509940079,-3.1052560948521943,0.0,0.0,1.5526280474260972,0
260,0.0,1.243212486485511,1.243212486485511,-2.9373715019880158,0.0,0.0,1.4686857509940079,0
261,0.0,0.9416898982894533,0.9416898982894533,-2.486424972971022,0.0,0.0,1.243212486485511,0
262,0.0,0.6382864219914935,0.6382864219914935,-1.8833797965789065,0.0,0.0,0.9416898982894533,0
263,0.0,0.38714028419640634,0.38714028419640634,-1.276572843982987,0.0,0.0,0.6382864219914935,0
264,0.0,5.3867229449617534e-05,5.3867229449617534e-05,-0.7742805683928127,0.0,0.0,0.38714028419640634,0
265,0.0,0.00045098468882731645,0.00045098468882731645,-0.00010773445889923507,0.0,0.0,5.3867229449617534e-05,0
266,0.0,0.00294073565249525,0.00294073565249525,-0.0009019693776546329,0.0,0.0,0.00045098468882731645,0
267,0.0,0.014934945176316843,0.014934945176316843,-0.0058814713049905,0.0,0.0,0.00294073565249525,0
268,0.0,0.0590763264171024,0.0590763264171024,-0.029869890352633686,0.0,0.0,0.014934945176316843,0
269,0.0,0.18201769152164454,0.18201769152164454,-0.1181526528342048,0.0,0.0,0.0590763264171024,0
270,0.0,0.4368943583496458,0.4368943583496458,-0.3640353830432891,0.0,0.0,0.18201769152164454,0
271,0.0,0.8173247862737923,0.8173247862737923,-0.8737887166992916,0.0,0.0,0.4368943583496458,0
272,0.0,1.1932254892479943,1.1932254892479943,-1.6346495725475847,0.0,0.0,0.8173247862737923,0
273,0.06482220883809266,1.3649101017688046,1.3000878929307118,-2.3864509784959886,0.0,0.0,1.1932254892479943,0
274,0.2654892173270159,1.2402451738737532,0.9747559565467373,-2.6001757858614236,0.0,0.0,1.3000878929307118,0
275,0.5135046411256415,0.9401580283749567,0.4266533872493151,-1.9495119130934746,0.0,0.0,0.9747559565467373,0
276,0.7260087347027353,0.6938885592135633,-0.03212017548917201,-0.8533067744986302,0.0,0.0,0.4266533872493151,0
277,0.9576776852279739,0.6565410960667529,-0.301136589161221,0.0,0.0,0.0,0.0,0
278,0.7271360924587957,0.8416601656217634,0.11452407316296764,0.0,0.0,0.0,0.0,0
279,0.13471746064248039,1.1695579940161465,1.034840533373666,-1.829185969955228,0.0,0.7150000000000001,0.914592984977614,0
280,0.0033820284224859664,1.527273856397013,1.523891827974527,-1.3546810667473321,0.0,0.0,0.6773405333736661,0
281,0.0,1.8012390843115134,1.8012390843115134,-3.047783655949054,0.0,0.0,1.523891827974527,0
282,0.0,1.9037171150109782,1.9037171150109782,-3.6024781686230267,0.0,0.0,1.8012390843115134,0
283,0.0,1.8007933100107987,1.8007933100107987,-3.8074342300219564,0.0,0.0,1.9037171150109782,0
284,0.0,1.5243347510315246,1.5243347510315246,-3.6015866200215974,0.0,0.0,1.8007933100107987,0
285,0.0,1.1546301635980913,1.1546301635980913,-3.048669502063049,0.0,0.0,1.5243347510315246,0
286,0.0,0.7826193709682832,0.7826193709682832,-2.3092603271961827,0.0,0.0,1.1546301635980913,0
287,0.0,0.47468264286266115,0.47468264286266115,-1.5652387419365663,0.0,0.0,0.7826193709682832,0
288,0.0,5.383671634005798e-05,5.383671634005798e-05,-0.9493652857253223,0.0,0.0,0.47468264286266115,0
289,0.0,0.0004507292284043381,0.0004507292284043381,-0.00010767343268011596,0.0,0.0,5.383671634005798e-05,0
290,0.0,0.002939069871832923,0.002939069871832923,-0.0009014584568086762,0.0,0.0,0.0004507292284043381,0
291,0.0,0.014926485271786997,0.014926485271786997,-0.005878139743665846,0.0,0.0,0.002939069871832923,0
292,0.0,0.05904286261287933,0.05904286261287933,-0.029852970543573994,0.0,0.0,0.014926485271786997,0
293,0.0,0.1819145875413596,0.1819145875413596,-0.11808572522575866,0.0,0.0,0.05904286261287933,0
294,0.0,0.4366468793989279,0.4366468793989279,-0.3638291750827192,0.0,0.0,0.1819145875413596,0
295,0.0,0.8168618123840243,0.8168618123840243,-0.8732937587978558,0.0,0.0,0.4366468793989279,0
296,0.0,1.1925495862833406,1.1925495862833406,-1.6337236247680487,0.0,0.0,0.8168618123840243,0
297,0.0,1.364136947999811,1.364136947999811,-2.3850991725666812,0.0,0.0,1.1925495862833406,0
298,0.014655455708299252,1.239542636593522,1.2248871808852229,-2.728273895999622,0.0,0.0,1.364136947999811,0
299,0.07947766689690158,0.9396254755554371,0.8601478086585355,-2.4497743617704457,0.0,0.0,1.2248871808852229,0
300,0.14880924382532593,0.6934955058145722,0.5446862619892463,-1.720295617317071,0.0,0.0,0.8601478086585355,0
301,0.07553196561639577,0.6561691981503515,0.5806372325339557,-1.0893725239784926,0.0,0.0,0.5446862619892463,0
302,0.05805815199312074,0.841183406948486,0.7831252549553653,-1.1612744650679114,0.0,0.0,0.5806372325339557,0
303,0.005636713851465054,1.1688954975118284,1.1632587836603634,-1.5662505099107307,0.0,0.0,0.7831252549553653,0
304,0.0,1.52640873162665,1.52640873162665,-2.326517567320727,0.0,0.0,1.1632587836603634,0
305,0.0,1.8002187718491107,1.8002187718491107,-3.0528174632533,0.0,0.0,1.52640873162665,0
306,0.0,1.9026387538349117,1.9026387538349117,-3.6004375436982214,0.0,0.0,1.8002187718491107,0
307,0.0,1.7997732500573929,1.7997732500573929,-3.8052775076698233,0.0,0.0,1.9026387538349117,0
308,0.0,1.5234712911183474,1.5234712911183474,-3.5995465001147857,0.0,0.0,1.7997732500573929,0
309,0.0,1.153976122968146,1.153976122968146,-3.046942582236695,0.0,0.0,1.5234712911183474,0
310,0.0,0.7821760559722498,0.7821760559722498,-2.307952245936292,0.0,0.0,1.153976122968146,0
311,0.0,0.474413758725948,0.474413758725948,-1.5643521119444996,0.0,0.0,0.7821760559722498,0
312,0.0,5.5336075978854054e-05,5.5336075978854054e-05,-0.948827517451896,0.0,0.0,0.474413758725948,0
313,0.0,0.0004632820967632932,0.0004632820967632932,-0.00011067215195770811,0.0,0.0,5.5336075978854054e-05,0
314,0.0,0.003020923354753257,0.003020923354753257,-0.0009265641935265864,0.0,0.0,0.0004632820967632932,0
315,0.0,0.015342189851989062,0.015342189851989062,-0.006041846709506514,0.0,0.0,0.003020923354753257,0
316,0.0,0.0606872141108711,0.0606872141108711,-0.030684379703978124,0.0,0.0,0.015342189851989062,0
317,0.0,0.18698093275723232,0.18698093275723232,-0.1213744282217422,0.0,0.0,0.0606872141108711,0
318,0.0,0.4488075524838476,0.4488075524838476,-0.37396186551446464,0.0,0.0,0.18698093275723232,0
319,0.0,0.8396115214157971,0.8396115214157971,-0.8976151049676953,0.0,0.0,0.4488075524838476,0
320,0.0,1.2257622492853326,1.2257622492853326,-1.6792230428315942,0.0,0.0,0.8396115214157971,0
321,0.5022311894046739,1.402128341618658,0.8998971522139841,-2.4515244985706652,0.0,0.0,1.2257622492853326,0
